order_id,type,side,price,quantity,timestamp
289877,M,S,0,79,289876000
289878,M,B,0,21,289877000
289879,L,S,9981,126,289878000
289880,L,B,10044,471,289879000
289881,L,B,10023,37,289880000
289882,C,,284681,0,289881000
289883,L,S,9959,379,289882000
289884,M,B,0,62,289883000
289885,L,B,9956,438,289884000
289886,M,B,0,19,289885000
289887,L,S,9978,248,289886000
289888,L,S,9895,312,289887000
289889,M,S,0,95,289888000
289890,C,,260033,0,289889000
289891,L,B,9980,149,289890000
289892,M,B,0,50,289891000
289893,M,B,0,96,289892000
289894,C,,233101,0,289893000
289895,L,S,9935,10,289894000
289896,L,S,10129,171,289895000
289897,L,B,9880,382,289896000
289898,L,B,10101,322,289897000
289899,C,,233846,0,289898000
289900,M,B,0,58,289899000
289901,L,B,9941,499,289900000
289902,L,B,9971,433,289901000
289903,L,S,9990,129,289902000
289904,L,S,9882,260,289903000
289905,M,B,0,87,289904000
289906,L,B,9990,139,289905000
289907,L,S,10108,346,289906000
289908,C,,210106,0,289907000
289909,L,B,10059,105,289908000
289910,C,,254470,0,289909000
289911,M,B,0,57,289910000
289912,L,S,10048,264,289911000
289913,L,S,10051,396,289912000
289914,M,S,0,77,289913000
289915,L,S,10147,324,289914000
289916,L,B,9966,488,289915000
289917,L,S,9959,254,289916000
289918,L,B,9964,119,289917000
289919,C,,252620,0,289918000
289920,L,B,10165,458,289919000
289921,L,B,9985,134,289920000
289922,L,B,9965,45,289921000
289923,L,B,10072,329,289922000
289924,L,S,10037,405,289923000
289925,L,B,10032,395,289924000
289926,C,,224329,0,289925000
289927,L,B,9860,139,289926000
289928,L,S,9954,84,289927000
289929,L,S,9985,112,289928000
289930,L,S,9880,188,289929000
289931,L,S,9972,146,289930000
289932,L,B,9984,250,289931000
289933,L,S,9979,53,289932000
289934,L,B,10045,147,289933000
289935,C,,276929,0,289934000
289936,L,S,9948,357,289935000
289937,L,B,10083,143,289936000
289938,L,B,10060,415,289937000
289939,L,S,10073,24,289938000
289940,L,S,10009,169,289939000
289941,L,S,10053,176,289940000
289942,L,S,9951,27,289941000
289943,L,S,10073,405,289942000
289944,M,S,0,20,289943000
289945,L,S,10000,444,289944000
289946,L,B,9824,134,289945000
289947,L,B,9921,284,289946000
289948,L,S,9993,254,289947000
289949,L,S,9883,386,289948000
289950,L,S,9980,265,289949000
289951,M,S,0,25,289950000
289952,L,S,9981,447,289951000
289953,L,S,10033,382,289952000
289954,L,B,10072,85,289953000
289955,L,B,9988,258,289954000
289956,L,S,10103,480,289955000
289957,L,S,10007,325,289956000
289958,C,,252010,0,289957000
289959,L,B,9998,159,289958000
289960,L,B,9950,317,289959000
289961,C,,220295,0,289960000
289962,L,S,10013,42,289961000
289963,L,S,10006,62,289962000
289964,M,B,0,28,289963000
289965,M,S,0,35,289964000
289966,M,S,0,65,289965000
289967,L,B,9970,208,289966000
289968,C,,252248,0,289967000
289969,L,B,9931,483,289968000
289970,L,B,9994,314,289969000
289971,L,B,9954,85,289970000
289972,C,,235690,0,289971000
289973,M,B,0,76,289972000
289974,L,B,10005,424,289973000
289975,M,S,0,14,289974000
289976,L,B,9974,266,289975000
289977,M,B,0,19,289976000
289978,L,S,9938,248,289977000
289979,L,S,9952,297,289978000
289980,L,B,10074,95,289979000
289981,L,S,9990,126,289980000
289982,L,B,10012,460,289981000
289983,M,B,0,57,289982000
289984,L,S,9981,339,289983000
289985,M,S,0,42,289984000
289986,L,S,9926,149,289985000
289987,L,B,9916,410,289986000
289988,L,S,10051,457,289987000
289989,L,S,9907,85,289988000
289990,L,S,9969,327,289989000
289991,C,,232009,0,289990000
289992,M,B,0,7,289991000
289993,L,S,9988,60,289992000
289994,L,B,9936,429,289993000
289995,L,S,9981,90,289994000
289996,L,B,10000,433,289995000
289997,L,S,9928,332,289996000
289998,M,S,0,8,289997000
289999,L,S,9979,128,289998000
290000,M,B,0,31,289999000
290001,L,B,10080,162,290000000
290002,L,B,10001,71,290001000
290003,L,B,9961,73,290002000
290004,L,S,9964,63,290003000
290005,L,S,9870,78,290004000
290006,L,B,10103,283,290005000
290007,L,B,9959,404,290006000
290008,M,S,0,85,290007000
290009,L,B,10052,372,290008000
290010,L,S,9967,482,290009000
290011,L,B,10021,285,290010000
290012,C,,257597,0,290011000
290013,M,S,0,94,290012000
290014,L,S,9934,410,290013000
290015,L,B,10134,98,290014000
290016,L,S,9947,254,290015000
290017,L,B,9971,471,290016000
290018,L,S,10073,86,290017000
290019,M,B,0,30,290018000
290020,M,S,0,51,290019000
290021,L,S,10101,221,290020000
290022,L,B,9919,384,290021000
290023,M,S,0,49,290022000
290024,L,S,9901,143,290023000
290025,M,B,0,55,290024000
290026,L,B,9990,16,290025000
290027,L,S,9884,11,290026000
290028,M,B,0,19,290027000
290029,M,S,0,83,290028000
290030,M,B,0,55,290029000
290031,M,B,0,24,290030000
290032,M,B,0,75,290031000
290033,L,S,10049,115,290032000
290034,L,S,10013,39,290033000
290035,L,S,10074,226,290034000
290036,L,S,10050,27,290035000
290037,L,S,10019,361,290036000
290038,M,B,0,98,290037000
290039,M,S,0,62,290038000
290040,L,B,10031,105,290039000
290041,L,S,10153,87,290040000
290042,L,S,10054,77,290041000
290043,M,B,0,1,290042000
290044,M,B,0,35,290043000
290045,L,S,10104,120,290044000
290046,L,B,9924,444,290045000
290047,L,S,9938,304,290046000
290048,L,S,10013,274,290047000
290049,L,B,10078,493,290048000
290050,L,S,10021,420,290049000
290051,L,S,9976,366,290050000
290052,L,S,9892,463,290051000
290053,M,B,0,79,290052000
290054,M,S,0,67,290053000
290055,L,B,9893,205,290054000
290056,C,,253244,0,290055000
290057,L,B,10045,87,290056000
290058,M,S,0,57,290057000
290059,M,S,0,1,290058000
290060,L,S,10075,330,290059000
290061,L,B,10006,285,290060000
290062,L,B,10002,474,290061000
290063,L,B,10028,262,290062000
290064,C,,264088,0,290063000
290065,L,B,9984,450,290064000
290066,C,,212703,0,290065000
290067,M,B,0,76,290066000
290068,L,B,9998,184,290067000
290069,L,B,9991,268,290068000
290070,L,S,9941,468,290069000
290071,L,S,10002,231,290070000
290072,L,B,9980,137,290071000
290073,C,,248658,0,290072000
290074,L,S,9975,339,290073000
290075,L,S,9972,384,290074000
290076,L,B,9943,200,290075000
290077,L,B,9931,371,290076000
290078,M,S,0,84,290077000
290079,M,B,0,7,290078000
290080,L,B,10114,223,290079000
290081,C,,210024,0,290080000
290082,L,S,9905,337,290081000
290083,M,B,0,54,290082000
290084,C,,265726,0,290083000
290085,L,S,9981,3,290084000
290086,L,B,9935,411,290085000
290087,L,B,10021,160,290086000
290088,M,B,0,17,290087000
290089,M,S,0,65,290088000
290090,C,,241154,0,290089000
290091,C,,260410,0,290090000
290092,L,B,9876,373,290091000
290093,C,,276340,0,290092000
290094,L,S,10018,322,290093000
290095,C,,269746,0,290094000
290096,L,B,9886,315,290095000
290097,C,,231807,0,290096000
290098,L,S,10000,212,290097000
290099,L,S,9913,375,290098000
290100,L,B,10000,63,290099000
290101,M,S,0,35,290100000
290102,M,B,0,20,290101000
290103,M,B,0,69,290102000
290104,L,B,9984,392,290103000
290105,L,B,9911,118,290104000
290106,C,,234514,0,290105000
290107,L,S,10017,473,290106000
290108,L,S,10085,171,290107000
290109,L,B,9941,135,290108000
290110,L,S,10061,285,290109000
290111,C,,288775,0,290110000
290112,L,S,9998,447,290111000
290113,L,B,9882,136,290112000
290114,L,B,10030,276,290113000
290115,L,S,9958,363,290114000
290116,L,S,9981,492,290115000
290117,L,S,9969,109,290116000
290118,L,B,10040,101,290117000
290119,L,B,9982,347,290118000
290120,M,S,0,33,290119000
290121,L,S,9998,160,290120000
290122,L,B,9970,377,290121000
290123,C,,224742,0,290122000
290124,M,S,0,95,290123000
290125,L,B,10092,419,290124000
290126,L,S,9928,295,290125000
290127,L,S,9976,79,290126000
290128,L,B,10005,275,290127000
290129,L,S,9957,177,290128000
290130,L,B,10154,119,290129000
290131,L,B,10023,147,290130000
290132,C,,218342,0,290131000
290133,L,S,9973,188,290132000
290134,L,S,9991,222,290133000
290135,M,B,0,40,290134000
290136,C,,205564,0,290135000
290137,C,,282349,0,290136000
290138,L,S,10049,126,290137000
290139,L,S,9957,339,290138000
290140,M,B,0,3,290139000
290141,L,S,9960,173,290140000
290142,L,B,9964,19,290141000
290143,L,B,10117,396,290142000
290144,L,B,9899,186,290143000
290145,L,B,9960,13,290144000
290146,C,,250139,0,290145000
290147,L,B,9982,413,290146000
290148,L,S,9937,317,290147000
290149,L,S,10019,257,290148000
290150,M,S,0,65,290149000
290151,L,B,10011,385,290150000
290152,L,S,9990,354,290151000
290153,L,S,10004,139,290152000
290154,L,S,9994,74,290153000
290155,M,B,0,34,290154000
290156,M,S,0,81,290155000
290157,M,S,0,18,290156000
290158,L,B,10003,473,290157000
290159,L,S,9901,414,290158000
290160,C,,286586,0,290159000
290161,M,S,0,35,290160000
290162,M,S,0,1,290161000
290163,C,,213015,0,290162000
290164,L,B,10061,477,290163000
290165,L,B,10042,124,290164000
290166,C,,269052,0,290165000
290167,L,B,10101,300,290166000
290168,M,S,0,99,290167000
290169,L,B,9994,494,290168000
290170,L,B,9901,414,290169000
290171,L,S,10053,43,290170000
290172,L,B,10030,327,290171000
290173,M,S,0,8,290172000
290174,M,B,0,17,290173000
290175,L,S,10048,438,290174000
290176,C,,213663,0,290175000
290177,M,S,0,75,290176000
290178,C,,214394,0,290177000
290179,L,S,9981,170,290178000
290180,C,,284642,0,290179000
290181,L,S,9943,314,290180000
290182,L,S,9992,73,290181000
290183,L,S,10007,225,290182000
290184,L,S,10072,360,290183000
290185,L,B,10001,22,290184000
290186,M,S,0,34,290185000
290187,M,S,0,25,290186000
290188,M,B,0,17,290187000
290189,L,B,9949,150,290188000
290190,C,,210149,0,290189000
290191,C,,283545,0,290190000
290192,M,B,0,42,290191000
290193,L,S,9954,253,290192000
290194,M,B,0,12,290193000
290195,L,S,10054,9,290194000
290196,L,B,9892,368,290195000
290197,L,B,10109,402,290196000
290198,C,,209964,0,290197000
290199,M,B,0,98,290198000
290200,M,S,0,18,290199000
290201,M,B,0,58,290200000
290202,M,S,0,78,290201000
290203,L,B,10012,88,290202000
290204,L,S,9976,166,290203000
290205,L,B,9998,22,290204000
290206,C,,278171,0,290205000
290207,L,B,10031,466,290206000
290208,L,B,9885,498,290207000
290209,L,S,10061,374,290208000
290210,L,B,9862,12,290209000
290211,M,S,0,31,290210000
290212,L,S,10029,32,290211000
290213,L,B,10031,294,290212000
290214,M,B,0,60,290213000
290215,M,B,0,98,290214000
290216,L,S,10068,396,290215000
290217,L,S,9925,461,290216000
290218,L,S,9990,124,290217000
290219,C,,288343,0,290218000
290220,M,S,0,48,290219000
290221,L,B,10021,329,290220000
290222,M,S,0,21,290221000
290223,L,B,9897,9,290222000
290224,L,S,10056,24,290223000
290225,L,B,10087,229,290224000
290226,C,,225210,0,290225000
290227,L,B,9907,490,290226000
290228,L,B,10075,114,290227000
290229,L,B,9955,408,290228000
290230,L,B,10104,494,290229000
290231,L,S,10007,282,290230000
290232,M,B,0,44,290231000
290233,M,S,0,51,290232000
290234,L,B,10038,70,290233000
290235,C,,231046,0,290234000
290236,L,S,9949,240,290235000
290237,M,S,0,2,290236000
290238,L,S,10029,130,290237000
290239,L,B,10063,53,290238000
290240,L,B,9954,205,290239000
290241,M,S,0,96,290240000
290242,M,B,0,30,290241000
290243,L,S,9954,193,290242000
290244,M,B,0,23,290243000
290245,L,B,9985,254,290244000
290246,L,B,10000,194,290245000
290247,C,,284180,0,290246000
290248,L,B,9905,113,290247000
290249,M,B,0,81,290248000
290250,L,B,10066,226,290249000
290251,C,,244910,0,290250000
290252,C,,277456,0,290251000
290253,L,S,10122,191,290252000
290254,M,B,0,27,290253000
290255,C,,284112,0,290254000
290256,L,B,9918,321,290255000
290257,L,B,10013,42,290256000
290258,C,,235629,0,290257000
290259,L,B,9965,13,290258000
290260,C,,272687,0,290259000
290261,L,S,10039,144,290260000
290262,M,S,0,37,290261000
290263,C,,248203,0,290262000
290264,L,S,9937,208,290263000
290265,L,B,9877,477,290264000
290266,L,B,9857,46,290265000
290267,L,S,10128,55,290266000
290268,L,B,9966,20,290267000
290269,L,B,9977,58,290268000
290270,C,,232537,0,290269000
290271,C,,237497,0,290270000
290272,L,B,10011,278,290271000
290273,L,S,10099,327,290272000
290274,C,,217185,0,290273000
290275,M,B,0,40,290274000
290276,C,,277830,0,290275000
290277,C,,234119,0,290276000
290278,L,S,9980,90,290277000
290279,L,S,10000,341,290278000
290280,C,,262665,0,290279000
290281,C,,271839,0,290280000
290282,L,S,9958,242,290281000
290283,L,B,10083,76,290282000
290284,M,B,0,99,290283000
290285,L,S,10036,367,290284000
290286,L,B,9900,478,290285000
290287,L,B,9866,333,290286000
290288,L,B,9889,458,290287000
290289,M,B,0,85,290288000
290290,C,,258674,0,290289000
290291,L,S,10031,9,290290000
290292,M,B,0,61,290291000
290293,L,B,9982,38,290292000
290294,C,,220197,0,290293000
290295,L,B,9993,181,290294000
290296,L,B,10010,162,290295000
290297,C,,219394,0,290296000
290298,L,S,9992,199,290297000
290299,L,B,9974,313,290298000
290300,L,S,9990,53,290299000
290301,L,B,9949,213,290300000
290302,L,B,10072,241,290301000
290303,L,S,10039,345,290302000
290304,L,S,10073,109,290303000
290305,L,S,9928,29,290304000
290306,L,B,9963,367,290305000
290307,M,S,0,83,290306000
290308,L,S,9954,136,290307000
290309,L,S,10031,133,290308000
290310,L,S,10064,8,290309000
290311,L,B,9973,226,290310000
290312,C,,214782,0,290311000
290313,L,S,10004,440,290312000
290314,L,B,10026,100,290313000
290315,L,B,9935,291,290314000
290316,L,S,10050,224,290315000
290317,L,S,9930,14,290316000
290318,C,,286490,0,290317000
290319,L,S,10168,451,290318000
290320,M,B,0,95,290319000
290321,L,S,9852,165,290320000
290322,L,B,9923,141,290321000
290323,L,B,10000,100,290322000
290324,M,S,0,86,290323000
290325,L,B,10055,408,290324000
290326,L,S,9941,377,290325000
290327,M,B,0,22,290326000
290328,L,B,9941,155,290327000
290329,M,B,0,81,290328000
290330,L,B,10003,106,290329000
290331,L,B,9952,237,290330000
290332,L,B,10082,423,290331000
290333,L,B,10056,351,290332000
290334,L,S,9890,230,290333000
290335,M,B,0,67,290334000
290336,L,S,9932,130,290335000
290337,L,S,10033,128,290336000
290338,L,S,10023,164,290337000
290339,L,B,10044,89,290338000
290340,L,S,10092,440,290339000
290341,L,S,10021,392,290340000
290342,L,S,10038,43,290341000
290343,L,B,10041,492,290342000
290344,L,S,9930,109,290343000
290345,L,B,10017,293,290344000
290346,C,,288732,0,290345000
290347,L,B,9960,114,290346000
290348,L,B,9930,270,290347000
290349,L,S,9915,299,290348000
290350,M,S,0,78,290349000
290351,C,,217074,0,290350000
290352,L,B,9957,231,290351000
290353,L,S,9990,456,290352000
290354,L,S,9976,314,290353000
290355,M,S,0,30,290354000
290356,C,,272650,0,290355000
290357,L,B,9960,179,290356000
290358,L,S,10115,171,290357000
290359,L,B,9924,119,290358000
290360,C,,224307,0,290359000
290361,L,S,9943,244,290360000
290362,C,,215025,0,290361000
290363,C,,221717,0,290362000
290364,L,B,10090,122,290363000
290365,L,B,10028,348,290364000
290366,C,,238060,0,290365000
290367,M,B,0,48,290366000
290368,L,B,10048,384,290367000
290369,C,,269854,0,290368000
290370,L,S,10061,488,290369000
290371,M,S,0,93,290370000
290372,L,B,9944,322,290371000
290373,M,S,0,35,290372000
290374,L,S,10003,230,290373000
290375,M,S,0,50,290374000
290376,C,,241520,0,290375000
290377,L,S,10096,342,290376000
290378,C,,278359,0,290377000
290379,L,B,10003,53,290378000
290380,L,B,9919,379,290379000
290381,L,B,9953,1,290380000
290382,L,B,10056,302,290381000
290383,L,B,9992,159,290382000
290384,C,,262209,0,290383000
290385,L,S,9928,274,290384000
290386,L,B,10118,301,290385000
290387,C,,274806,0,290386000
290388,L,B,10042,273,290387000
290389,L,S,9973,443,290388000
290390,L,S,9994,261,290389000
290391,L,S,9857,184,290390000
290392,L,S,9994,52,290391000
290393,C,,217428,0,290392000
290394,L,S,9991,440,290393000
290395,L,B,10028,67,290394000
290396,L,S,10012,325,290395000
290397,M,B,0,80,290396000
290398,M,S,0,83,290397000
290399,L,B,9926,32,290398000
290400,L,S,9983,362,290399000
290401,C,,266924,0,290400000
290402,M,B,0,51,290401000
290403,M,S,0,8,290402000
290404,L,S,9978,27,290403000
290405,L,B,10095,458,290404000
290406,L,B,9946,137,290405000
290407,L,B,9952,341,290406000
290408,C,,233981,0,290407000
290409,L,S,9914,23,290408000
290410,M,B,0,43,290409000
290411,L,B,10006,66,290410000
290412,L,B,9957,335,290411000
290413,L,B,10026,336,290412000
290414,L,B,10085,6,290413000
290415,L,S,9972,220,290414000
290416,L,B,9958,192,290415000
290417,M,B,0,31,290416000
290418,L,B,9993,283,290417000
290419,M,B,0,63,290418000
290420,L,S,10085,16,290419000
290421,C,,241135,0,290420000
290422,C,,219761,0,290421000
290423,C,,272231,0,290422000
290424,M,B,0,62,290423000
290425,L,S,10071,198,290424000
290426,M,B,0,28,290425000
290427,L,S,10083,428,290426000
290428,C,,251482,0,290427000
290429,C,,251974,0,290428000
290430,L,S,9965,472,290429000
290431,L,S,9992,253,290430000
290432,L,S,9926,77,290431000
290433,C,,203786,0,290432000
290434,C,,265689,0,290433000
290435,M,S,0,23,290434000
290436,L,B,10008,465,290435000
290437,L,S,10036,290,290436000
290438,C,,252277,0,290437000
290439,L,B,9984,151,290438000
290440,L,B,10094,154,290439000
290441,L,B,9987,26,290440000
290442,M,S,0,67,290441000
290443,C,,255769,0,290442000
290444,L,S,9900,49,290443000
290445,L,B,9938,491,290444000
290446,C,,288092,0,290445000
290447,C,,237759,0,290446000
290448,C,,268706,0,290447000
290449,L,B,10031,319,290448000
290450,L,B,10012,63,290449000
290451,C,,225312,0,290450000
290452,C,,251808,0,290451000
290453,L,B,9905,234,290452000
290454,L,S,10083,295,290453000
290455,L,S,10019,423,290454000
290456,M,B,0,14,290455000
290457,L,S,10070,472,290456000
290458,M,B,0,64,290457000
290459,L,B,9989,8,290458000
290460,M,B,0,25,290459000
290461,M,S,0,14,290460000
290462,L,B,9968,449,290461000
290463,L,B,10098,169,290462000
290464,L,B,10111,172,290463000
290465,M,S,0,79,290464000
290466,L,S,9936,498,290465000
290467,M,B,0,60,290466000
290468,L,S,9947,388,290467000
290469,L,B,9923,398,290468000
290470,C,,289000,0,290469000
290471,L,S,9965,109,290470000
290472,L,B,10027,5,290471000
290473,L,B,9913,269,290472000
290474,C,,239658,0,290473000
290475,M,S,0,28,290474000
290476,L,S,9908,460,290475000
290477,L,S,10010,251,290476000
290478,L,B,9972,76,290477000
290479,L,S,10005,149,290478000
290480,L,S,9900,1,290479000
290481,C,,203327,0,290480000
290482,L,B,9969,320,290481000
290483,M,B,0,82,290482000
290484,L,S,10048,326,290483000
290485,L,S,9977,293,290484000
290486,L,S,9908,296,290485000
290487,M,S,0,56,290486000
290488,L,S,10083,286,290487000
290489,L,B,10048,62,290488000
290490,L,S,10001,85,290489000
290491,M,B,0,53,290490000
290492,C,,275080,0,290491000
290493,C,,253908,0,290492000
290494,M,B,0,68,290493000
290495,C,,243480,0,290494000
290496,L,B,10052,357,290495000
290497,L,B,10023,209,290496000
290498,L,B,10044,158,290497000
290499,L,S,10108,482,290498000
290500,M,S,0,13,290499000
290501,M,S,0,33,290500000
290502,L,S,10084,331,290501000
290503,L,B,9964,463,290502000
290504,M,S,0,57,290503000
290505,L,B,9956,180,290504000
290506,L,B,9838,166,290505000
290507,L,S,9953,231,290506000
290508,L,S,10059,470,290507000
290509,M,S,0,71,290508000
290510,L,S,10077,33,290509000
290511,L,B,10069,16,290510000
290512,L,B,9939,489,290511000
290513,M,B,0,79,290512000
290514,L,B,10026,68,290513000
290515,L,S,10038,315,290514000
290516,L,S,9955,245,290515000
290517,L,B,10017,294,290516000
290518,L,B,9990,499,290517000
290519,C,,254862,0,290518000
290520,L,S,9999,151,290519000
290521,L,S,9909,144,290520000
290522,L,B,9923,495,290521000
290523,C,,285775,0,290522000
290524,M,B,0,20,290523000
290525,C,,269713,0,290524000
290526,L,B,9894,272,290525000
290527,L,B,9999,236,290526000
290528,M,S,0,49,290527000
290529,L,S,10052,350,290528000
290530,L,B,9918,228,290529000
290531,L,B,10060,388,290530000
290532,L,B,9977,381,290531000
290533,C,,288994,0,290532000
290534,L,B,9934,281,290533000
290535,L,B,9911,261,290534000
290536,L,B,10029,198,290535000
290537,L,S,10119,314,290536000
290538,C,,281596,0,290537000
290539,L,B,10010,109,290538000
290540,L,S,10081,426,290539000
290541,L,B,9918,238,290540000
290542,L,S,9972,255,290541000
290543,L,B,10049,303,290542000
290544,M,B,0,49,290543000
290545,L,B,10073,299,290544000
290546,L,S,9956,259,290545000
290547,L,S,10135,373,290546000
290548,L,B,10047,30,290547000
290549,L,B,10069,454,290548000
290550,L,B,9974,42,290549000
290551,C,,267262,0,290550000
290552,L,S,10013,10,290551000
290553,L,S,9968,403,290552000
290554,C,,273768,0,290553000
290555,L,B,10149,405,290554000
290556,L,S,10055,216,290555000
290557,L,B,10154,274,290556000
290558,L,S,10018,343,290557000
290559,L,S,9969,68,290558000
290560,L,S,9912,141,290559000
290561,L,B,10061,45,290560000
290562,L,B,9982,123,290561000
290563,L,B,9908,235,290562000
290564,L,S,10030,88,290563000
290565,C,,282498,0,290564000
290566,L,B,9922,105,290565000
290567,L,S,10007,50,290566000
290568,L,S,9930,248,290567000
290569,L,B,10042,454,290568000
290570,L,B,10074,96,290569000
290571,L,B,10133,348,290570000
290572,M,S,0,23,290571000
290573,L,S,10095,212,290572000
290574,C,,232126,0,290573000
290575,L,B,10101,269,290574000
290576,L,B,9956,97,290575000
290577,C,,222731,0,290576000
290578,L,S,10068,182,290577000
290579,C,,239559,0,290578000
290580,M,S,0,35,290579000
290581,L,B,10015,251,290580000
290582,L,S,10110,329,290581000
290583,L,B,10062,224,290582000
290584,C,,268297,0,290583000
290585,L,B,10130,158,290584000
290586,L,B,9877,46,290585000
290587,L,B,10065,60,290586000
290588,L,B,9954,104,290587000
290589,M,S,0,75,290588000
290590,L,B,10085,49,290589000
290591,L,S,9883,302,290590000
290592,L,B,9930,72,290591000
290593,L,B,9980,58,290592000
290594,L,S,10035,447,290593000
290595,L,S,10107,405,290594000
290596,L,B,10028,41,290595000
290597,L,B,10048,15,290596000
290598,L,B,9981,481,290597000
290599,C,,244832,0,290598000
290600,L,S,9839,237,290599000
290601,C,,239974,0,290600000
290602,M,S,0,46,290601000
290603,L,B,9977,462,290602000
290604,L,S,9993,426,290603000
290605,M,S,0,59,290604000
290606,L,B,9963,130,290605000
290607,C,,213279,0,290606000
290608,M,S,0,2,290607000
290609,C,,232387,0,290608000
290610,M,S,0,71,290609000
290611,L,B,9975,22,290610000
290612,M,B,0,4,290611000
290613,M,B,0,9,290612000
290614,L,S,10055,43,290613000
290615,L,B,9962,258,290614000
290616,L,B,10149,203,290615000
290617,L,S,10034,407,290616000
290618,C,,214522,0,290617000
290619,L,B,9879,74,290618000
290620,L,B,9937,286,290619000
290621,L,B,9952,316,290620000
290622,L,B,10003,271,290621000
290623,L,B,10066,95,290622000
290624,L,B,10101,7,290623000
290625,L,S,10040,340,290624000
290626,C,,247324,0,290625000
290627,L,S,9914,87,290626000
290628,C,,218560,0,290627000
290629,L,S,10028,107,290628000
290630,L,S,9968,9,290629000
290631,C,,256734,0,290630000
290632,L,S,9801,16,290631000
290633,M,S,0,82,290632000
290634,L,S,10001,173,290633000
290635,L,S,9947,303,290634000
290636,M,B,0,90,290635000
290637,L,S,10020,343,290636000
290638,L,B,9873,16,290637000
290639,M,B,0,85,290638000
290640,M,B,0,92,290639000
290641,M,B,0,17,290640000
290642,L,B,10038,261,290641000
290643,L,B,9952,86,290642000
290644,L,S,9989,203,290643000
290645,L,S,9908,236,290644000
290646,C,,205583,0,290645000
290647,M,B,0,93,290646000
290648,L,S,10047,274,290647000
290649,C,,275661,0,290648000
290650,M,B,0,95,290649000
290651,L,B,9933,180,290650000
290652,L,B,9980,224,290651000
290653,L,S,10031,456,290652000
290654,C,,233660,0,290653000
290655,M,S,0,92,290654000
290656,L,S,10058,408,290655000
290657,L,B,10063,472,290656000
290658,L,B,9902,197,290657000
290659,L,S,9967,434,290658000
290660,L,B,9975,277,290659000
290661,M,B,0,9,290660000
290662,L,B,9946,298,290661000
290663,M,S,0,95,290662000
290664,L,B,10018,114,290663000
290665,L,B,9964,143,290664000
290666,L,B,10138,158,290665000
290667,L,B,10066,154,290666000
290668,C,,230850,0,290667000
290669,L,B,10006,210,290668000
290670,L,B,9972,360,290669000
290671,M,B,0,16,290670000
290672,L,B,10108,387,290671000
290673,L,S,10002,183,290672000
290674,C,,262071,0,290673000
290675,L,B,9997,207,290674000
290676,L,B,9982,292,290675000
290677,L,S,9981,5,290676000
290678,M,B,0,86,290677000
290679,L,S,9980,275,290678000
290680,L,B,9954,371,290679000
290681,L,S,10026,332,290680000
290682,C,,280001,0,290681000
290683,M,S,0,79,290682000
290684,L,B,9973,181,290683000
290685,L,S,10115,349,290684000
290686,L,B,9926,69,290685000
290687,L,B,9991,249,290686000
290688,L,S,10010,301,290687000
290689,L,S,9965,251,290688000
290690,L,S,9975,210,290689000
290691,L,S,9955,213,290690000
290692,L,B,10021,121,290691000
290693,L,S,10005,406,290692000
290694,L,B,9923,346,290693000
290695,L,B,9882,380,290694000
290696,L,B,9965,391,290695000
290697,L,B,9907,400,290696000
290698,C,,290440,0,290697000
290699,M,B,0,82,290698000
290700,C,,203536,0,290699000
290701,M,B,0,5,290700000
290702,M,S,0,63,290701000
290703,M,S,0,49,290702000
290704,L,B,10030,270,290703000
290705,L,S,10005,295,290704000
290706,L,S,9981,261,290705000
290707,L,B,9985,448,290706000
290708,L,S,10046,366,290707000
290709,L,S,10035,436,290708000
290710,L,S,9947,80,290709000
290711,L,S,10037,306,290710000
290712,L,B,9920,460,290711000
290713,L,B,9856,370,290712000
290714,L,S,9976,137,290713000
290715,C,,259824,0,290714000
290716,C,,214356,0,290715000
290717,L,S,10025,335,290716000
290718,L,B,10027,175,290717000
290719,L,S,10028,13,290718000
290720,L,S,9939,455,290719000
290721,L,S,9906,487,290720000
290722,L,B,9938,305,290721000
290723,L,B,10036,414,290722000
290724,L,S,9958,495,290723000
290725,L,B,9895,434,290724000
290726,L,B,10045,98,290725000
290727,L,S,9986,357,290726000
290728,L,S,9987,471,290727000
290729,L,B,9907,439,290728000
290730,L,B,9987,281,290729000
290731,L,S,9874,375,290730000
290732,C,,229215,0,290731000
290733,C,,235701,0,290732000
290734,M,B,0,26,290733000
290735,L,B,9955,306,290734000
290736,L,S,9936,171,290735000
290737,L,B,9970,150,290736000
290738,C,,288861,0,290737000
290739,M,B,0,37,290738000
290740,L,B,9990,294,290739000
290741,L,S,10071,394,290740000
290742,L,B,10106,466,290741000
290743,L,S,9919,438,290742000
290744,L,B,9952,379,290743000
290745,L,B,9984,249,290744000
290746,L,S,10081,364,290745000
290747,L,B,9873,114,290746000
290748,C,,232586,0,290747000
290749,L,S,10105,120,290748000
290750,M,B,0,60,290749000
290751,L,S,10005,109,290750000
290752,M,B,0,56,290751000
290753,L,S,9968,9,290752000
290754,L,B,10105,288,290753000
290755,M,S,0,76,290754000
290756,L,S,10071,50,290755000
290757,L,S,9991,170,290756000
290758,M,B,0,52,290757000
290759,L,S,9963,69,290758000
290760,L,B,10052,351,290759000
290761,M,S,0,53,290760000
290762,M,B,0,50,290761000
290763,C,,206324,0,290762000
290764,L,B,9954,465,290763000
290765,L,B,10040,14,290764000
290766,L,S,9905,311,290765000
290767,L,S,9909,34,290766000
290768,L,B,10055,16,290767000
